Slice,Count,Total Area,Average Size,%Area,Mean
19194,12,2.717,0.226,17.014,255.000
19195,6,1.790,0.298,11.208,255.000
19196,5,1.659,0.332,10.391,255.000
19197,7,2.198,0.314,13.762,255.000
19198,8,2.266,0.283,14.192,255.000
19199,7,2.313,0.330,14.482,255.000
19200,9,2.065,0.229,12.935,255.000
19201,9,2.256,0.251,14.125,255.000
19202,9,2.309,0.257,14.460,255.000
19203,8,2.846,0.356,17.819,255.000
19204,9,2.728,0.303,17.085,255.000
19205,10,2.666,0.267,16.696,255.000
19206,10,2.528,0.253,15.831,255.000
19207,9,2.092,0.232,13.103,255.000
19208,11,2.050,0.186,12.839,255.000
19209,9,2.008,0.223,12.575,255.000
19210,7,2.014,0.288,12.609,255.000
19211,9,2.072,0.230,12.978,255.000
19212,7,1.999,0.286,12.518,255.000
19213,7,1.982,0.283,12.409,255.000
19214,10,2.667,0.267,16.698,255.000
19215,13,2.563,0.197,16.050,255.000
19216,14,2.580,0.184,16.157,255.000
19217,11,2.512,0.228,15.732,255.000
19218,10,2.410,0.241,15.093,255.000
19219,10,2.410,0.241,15.093,255.000
19220,9,2.395,0.266,14.996,255.000
19221,6,2.392,0.399,14.980,255.000
19222,10,2.493,0.249,15.611,255.000
19223,9,1.849,0.205,11.581,255.000
19224,8,1.759,0.220,11.014,255.000
19225,8,1.795,0.224,11.240,255.000
19226,8,1.838,0.230,11.512,255.000
19227,11,2.451,0.223,15.349,255.000
19228,9,2.468,0.274,15.456,255.000
19229,8,2.581,0.323,16.165,255.000
19230,8,2.488,0.311,15.581,255.000
19231,8,3.221,0.403,20.169,255.000
19232,11,3.253,0.296,20.373,255.000
19233,13,3.811,0.293,23.867,255.000
19234,12,3.308,0.276,20.714,255.000
19235,10,3.428,0.343,21.466,255.000
19236,8,2.893,0.362,18.119,255.000
19237,7,2.904,0.415,18.187,255.000
19238,11,2.808,0.255,17.585,255.000
19239,8,3.058,0.382,19.153,255.000
19240,6,2.425,0.404,15.187,255.000
19241,8,2.402,0.300,15.042,255.000
19242,7,1.993,0.285,12.482,255.000
19243,7,1.780,0.254,11.147,255.000
19244,9,2.383,0.265,14.921,255.000
19245,7,2.330,0.333,14.591,255.000
19246,6,1.739,0.290,10.893,255.000
19247,8,1.876,0.235,11.750,255.000
19248,7,1.831,0.262,11.468,255.000
19249,6,1.909,0.318,11.952,255.000
19250,5,1.750,0.350,10.956,255.000
19251,8,2.296,0.287,14.377,255.000
19252,8,2.174,0.272,13.613,255.000
19253,10,2.010,0.201,12.589,255.000
19254,9,2.493,0.277,15.609,255.000
19255,6,1.940,0.323,12.149,255.000
19256,6,2.114,0.352,13.236,255.000
19257,9,2.653,0.295,16.613,255.000
19258,7,2.661,0.380,16.665,255.000
19259,10,2.763,0.276,17.306,255.000
19260,7,2.745,0.392,17.190,255.000
19261,11,2.752,0.250,17.232,255.000
19262,11,2.695,0.245,16.877,255.000
19263,7,1.979,0.283,12.395,255.000
19264,8,2.014,0.252,12.613,255.000
19265,6,2.009,0.335,12.581,255.000
19266,6,2.033,0.339,12.732,255.000
19267,6,1.951,0.325,12.218,255.000
19268,8,2.517,0.315,15.764,255.000
19269,7,1.892,0.270,11.845,255.000
19270,7,1.755,0.251,10.988,255.000
19271,10,2.261,0.226,14.157,255.000
19272,8,2.369,0.296,14.837,255.000
19273,8,2.699,0.337,16.901,255.000
19274,6,2.054,0.342,12.865,255.000
19275,5,0.759,0.152,4.750,255.000
19276,7,1.505,0.215,9.427,255.000
19277,7,1.404,0.201,8.794,255.000
19278,8,2.371,0.296,14.845,255.000
19279,8,2.315,0.289,14.494,255.000
19280,8,2.362,0.295,14.792,255.000
19281,6,2.309,0.385,14.462,255.000
19282,5,2.316,0.463,14.502,255.000
19283,4,2.264,0.566,14.175,255.000
19284,5,1.635,0.327,10.238,255.000
19285,4,1.151,0.288,7.208,255.000
19286,2,1.156,0.578,7.236,255.000
19287,4,1.294,0.324,8.105,255.000
19288,5,1.192,0.238,7.466,255.000
19289,5,1.162,0.232,7.274,255.000
19290,4,1.133,0.283,7.093,255.000
19291,6,2.042,0.340,12.786,255.000
19292,5,1.881,0.376,11.780,255.000
19293,9,2.525,0.281,15.812,255.000
19294,10,2.418,0.242,15.145,255.000
19295,11,2.401,0.218,15.034,255.000
19296,8,1.943,0.243,12.167,255.000
19297,7,1.955,0.279,12.240,255.000
19298,6,2.001,0.334,12.532,255.000
19299,5,0.639,0.128,4.002,255.000
19300,5,1.553,0.311,9.726,255.000
19301,9,2.586,0.287,16.194,255.000
19302,10,2.620,0.262,16.409,255.000
19303,10,2.583,0.258,16.173,255.000
19304,7,2.503,0.358,15.677,255.000
19305,5,2.525,0.505,15.813,255.000
19306,10,3.122,0.312,19.552,255.000
19307,7,3.076,0.439,19.262,255.000
19308,6,3.049,0.508,19.091,255.000
19309,5,1.814,0.363,11.357,255.000
19310,5,1.843,0.369,11.544,255.000
19311,6,1.899,0.317,11.895,255.000
19312,9,1.918,0.213,12.012,255.000
19313,8,3.254,0.407,20.375,255.000
19314,10,3.258,0.326,20.405,255.000
19315,9,2.349,0.261,14.712,255.000
19316,11,2.290,0.208,14.339,255.000
19317,10,2.653,0.265,16.613,255.000
19318,7,2.698,0.385,16.893,255.000
19319,8,1.867,0.233,11.694,255.000
19320,10,1.793,0.179,11.226,255.000
19321,9,1.803,0.200,11.292,255.000
19322,8,1.799,0.225,11.268,255.000
19323,10,2.292,0.229,14.355,255.000
19324,8,2.294,0.287,14.363,255.000
19325,10,3.144,0.314,19.687,255.000
19326,7,2.123,0.303,13.292,255.000
19327,7,2.064,0.295,12.925,255.000
19328,10,2.100,0.210,13.153,255.000
19329,11,2.116,0.192,13.250,255.000
19330,9,2.136,0.237,13.373,255.000
19331,8,2.201,0.275,13.782,255.000
19332,6,2.256,0.376,14.129,255.000
19333,5,2.378,0.476,14.893,255.000
19334,5,2.302,0.460,14.417,255.000
19335,5,1.510,0.302,9.458,255.000
19336,9,2.213,0.246,13.861,255.000
19337,11,2.174,0.198,13.611,255.000
19338,11,3.042,0.277,19.052,255.000
19339,11,2.650,0.241,16.595,255.000
19340,11,2.548,0.232,15.954,255.000
19341,10,3.124,0.312,19.562,255.000
19342,9,3.052,0.339,19.111,255.000
19343,5,2.138,0.428,13.391,255.000
19344,7,2.665,0.381,16.687,255.000
19345,8,2.609,0.326,16.341,255.000
19346,6,2.172,0.362,13.601,255.000
19347,9,2.219,0.247,13.893,255.000
19348,7,2.410,0.344,15.093,255.000
19349,11,3.434,0.312,21.504,255.000
19350,11,2.768,0.252,17.333,255.000
19351,8,2.749,0.344,17.212,255.000
19352,10,2.686,0.269,16.819,255.000
19353,10,2.149,0.215,13.456,255.000
19354,8,2.197,0.275,13.758,255.000
19355,11,2.208,0.201,13.825,255.000
19356,11,2.159,0.196,13.520,255.000
19357,10,2.189,0.219,13.708,255.000
19358,9,2.106,0.234,13.190,255.000
19359,10,2.137,0.214,13.383,255.000
19360,13,2.059,0.158,12.895,255.000
19361,8,1.614,0.202,10.109,255.000
19362,10,1.544,0.154,9.669,255.000
19363,9,1.472,0.164,9.220,255.000
19364,8,1.812,0.226,11.345,255.000
19365,8,2.742,0.343,17.169,255.000
19366,6,2.658,0.443,16.643,255.000
19367,8,2.655,0.332,16.627,255.000
19368,9,2.210,0.246,13.837,255.000
19369,8,2.382,0.298,14.915,255.000
19370,10,2.453,0.245,15.359,255.000
19371,6,2.157,0.359,13.506,255.000
19372,8,2.166,0.271,13.565,255.000
19373,8,2.303,0.288,14.423,255.000
19374,6,1.792,0.299,11.224,255.000
19375,7,1.726,0.247,10.810,255.000
19376,10,2.270,0.227,14.218,255.000
19377,8,1.079,0.135,6.756,255.000
19378,4,1.026,0.257,6.427,255.000
19379,6,1.009,0.168,6.315,255.000
19380,6,1.031,0.172,6.456,255.000
19381,7,1.858,0.265,11.633,255.000
19382,8,1.890,0.236,11.837,255.000
19383,8,1.687,0.211,10.562,255.000
19384,8,1.639,0.205,10.264,255.000
19385,9,2.174,0.242,13.613,255.000
19386,9,2.119,0.235,13.272,255.000
19387,10,2.165,0.216,13.556,255.000
19388,9,2.142,0.238,13.415,255.000
19389,11,2.044,0.186,12.800,255.000
19390,10,1.990,0.199,12.462,255.000
19391,7,2.501,0.357,15.659,255.000
19392,6,2.417,0.403,15.133,255.000
19393,7,2.409,0.344,15.087,255.000
19394,7,2.404,0.343,15.054,255.000
19395,7,2.392,0.342,14.976,255.000
19396,5,1.912,0.382,11.974,255.000
19397,9,2.067,0.230,12.944,255.000
19398,10,2.421,0.242,15.161,255.000
19399,12,2.502,0.208,15.667,255.000
19400,12,2.362,0.197,14.792,255.000
19401,10,2.594,0.259,16.242,255.000
19402,5,1.812,0.362,11.347,255.000
19403,9,2.193,0.244,13.734,255.000
19404,10,2.245,0.225,14.062,255.000
19405,10,2.138,0.214,13.389,255.000
19406,8,2.125,0.266,13.308,255.000
19407,9,1.683,0.187,10.542,255.000
19408,6,1.655,0.276,10.361,255.000
19409,7,1.691,0.242,10.587,255.000
19410,6,1.678,0.280,10.506,255.000
19411,7,1.746,0.249,10.935,255.000
19412,5,1.825,0.365,11.427,255.000
19413,6,2.779,0.463,17.405,255.000
19414,5,2.818,0.564,17.647,255.000
19415,7,1.473,0.210,9.226,255.000
19416,6,1.510,0.252,9.454,255.000
19417,6,1.537,0.256,9.625,255.000
19418,9,1.566,0.174,9.804,255.000
19419,8,1.637,0.205,10.254,255.000
19420,8,2.810,0.351,17.597,255.000
19421,9,2.763,0.307,17.300,255.000
19422,8,2.757,0.345,17.262,255.000
19423,9,2.773,0.308,17.363,255.000
19424,13,2.862,0.220,17.923,255.000
19425,14,2.901,0.207,18.165,255.000
19426,12,1.940,0.162,12.147,255.000
19427,12,2.043,0.170,12.796,255.000
19428,10,2.057,0.206,12.883,255.000
19429,13,2.157,0.166,13.508,255.000
19430,12,2.224,0.185,13.925,255.000
19431,13,2.433,0.187,15.234,255.000
19432,11,2.033,0.185,12.728,255.000
19433,10,2.155,0.215,13.494,255.000
19434,10,1.604,0.160,10.048,255.000
19435,8,1.731,0.216,10.837,255.000
19436,8,1.296,0.162,8.113,255.000
19437,9,1.672,0.186,10.470,255.000
19438,7,1.108,0.158,6.940,255.000
19439,7,1.318,0.188,8.256,255.000
19440,12,2.007,0.167,12.569,255.000
19441,11,2.096,0.191,13.127,255.000
19442,17,2.578,0.152,16.145,255.000
19443,11,2.605,0.237,16.313,255.000
19444,11,2.622,0.238,16.423,255.000
19445,14,2.704,0.193,16.933,255.000
19446,9,1.090,0.121,6.823,255.000
19447,8,1.130,0.141,7.077,255.000
19448,7,1.207,0.172,7.556,255.000
19449,9,1.375,0.153,8.609,255.000
19450,9,1.355,0.151,8.484,255.000
19451,7,1.412,0.202,8.841,255.000
19452,9,1.396,0.155,8.744,255.000
19453,9,1.563,0.174,9.788,255.000
19454,7,1.320,0.189,8.266,255.000
19455,5,1.253,0.251,7.849,255.000
19456,3,0.567,0.189,3.552,255.000
19457,9,2.194,0.244,13.738,255.000
19458,7,2.110,0.301,13.210,255.000
19459,7,1.980,0.283,12.397,255.000
19460,7,1.892,0.270,11.845,255.000
19461,6,2.329,0.388,14.583,255.000
19462,6,2.403,0.400,15.046,255.000
19463,8,2.325,0.291,14.558,255.000
19464,5,1.410,0.282,8.831,255.000
19465,8,1.785,0.223,11.177,255.000
19466,9,1.843,0.205,11.544,255.000
19467,9,1.950,0.217,12.212,255.000
19468,9,1.756,0.195,10.998,255.000
19469,8,1.266,0.158,7.929,255.000
19470,7,1.286,0.184,8.056,255.000
19471,8,1.353,0.169,8.474,255.000
19472,6,1.222,0.204,7.655,255.000
19473,8,1.245,0.156,7.798,255.000
19474,8,1.264,0.158,7.913,255.000
19475,9,1.245,0.138,7.798,255.000
19476,12,1.244,0.104,7.792,255.000
19477,12,1.356,0.113,8.490,255.000
19478,11,1.747,0.159,10.940,255.000
19479,11,1.792,0.163,11.222,255.000
19480,11,1.583,0.144,9.911,255.000
19481,7,1.763,0.252,11.042,255.000
19482,5,1.438,0.288,9.004,255.000
19483,8,0.873,0.109,5.466,255.000
19484,6,0.815,0.136,5.105,255.000
19485,8,1.424,0.178,8.919,255.000
19486,10,1.340,0.134,8.391,255.000
19487,5,1.295,0.259,8.109,255.000
19488,3,0.903,0.301,5.655,255.000
19489,2,0.874,0.437,5.476,255.000
19490,3,0.724,0.241,4.534,255.000
19491,2,0.716,0.358,4.486,255.000
19492,6,0.733,0.122,4.591,255.000
19493,4,0.756,0.189,4.736,255.000
19494,5,0.813,0.163,5.093,255.000
19495,4,0.883,0.221,5.532,255.000
19496,5,1.192,0.238,7.466,255.000
19497,10,1.324,0.132,8.290,255.000
19498,5,1.389,0.278,8.698,255.000
19499,3,1.084,0.361,6.790,255.000
19500,3,1.092,0.364,6.835,255.000
19501,4,1.083,0.271,6.784,255.000
19502,3,0.618,0.206,3.869,255.000
19503,3,1.804,0.601,11.300,255.000
19504,3,1.655,0.552,10.363,255.000
19505,3,2.282,0.761,14.290,255.000
19506,14,2.816,0.201,17.637,255.000
19507,18,2.906,0.161,18.200,255.000
19508,13,3.043,0.234,19.056,255.000
19509,14,2.665,0.190,16.687,255.000
19510,14,3.004,0.215,18.813,255.000
19511,10,2.654,0.265,16.619,255.000
19512,15,2.936,0.196,18.387,255.000
19513,18,3.263,0.181,20.435,255.000
19514,19,3.228,0.170,20.214,255.000
19515,12,3.456,0.288,21.645,255.000
19516,6,1.209,0.201,7.569,255.000
19517,5,1.129,0.226,7.069,255.000
19518,12,1.567,0.131,9.813,255.000
19519,11,2.733,0.248,17.117,255.000
19520,7,2.347,0.335,14.698,255.000
19521,7,2.368,0.338,14.827,255.000
19522,7,2.878,0.411,18.024,255.000
19523,14,2.624,0.187,16.431,255.000
19524,11,2.961,0.269,18.540,255.000
19525,10,2.412,0.241,15.107,255.000
19526,12,2.426,0.202,15.192,255.000
19527,14,2.580,0.184,16.159,255.000
19528,17,2.583,0.152,16.175,255.000
19529,15,2.419,0.161,15.149,255.000
19530,17,3.250,0.191,20.351,255.000
19531,13,2.726,0.210,17.069,255.000
19532,15,2.833,0.189,17.738,255.000
19533,13,2.837,0.218,17.764,255.000
19534,17,2.738,0.161,17.145,255.000
19535,16,3.020,0.189,18.913,255.000
19536,17,2.944,0.173,18.437,255.000
19537,17,2.818,0.166,17.649,255.000
19538,15,2.448,0.163,15.331,255.000
19539,14,2.402,0.172,15.040,255.000
19540,11,2.522,0.229,15.796,255.000
19541,14,2.033,0.145,12.730,255.000
19542,13,1.894,0.146,11.859,255.000
19543,12,1.846,0.154,11.562,255.000
19544,14,2.183,0.156,13.673,255.000
19545,5,2.528,0.506,15.831,255.000
19546,5,2.245,0.449,14.060,255.000
19547,4,2.864,0.716,17.937,255.000
19548,3,1.677,0.559,10.502,255.000
19549,5,2.646,0.529,16.571,255.000
19550,4,3.556,0.889,22.268,255.000
19551,9,3.457,0.384,21.649,255.000
19552,6,0.815,0.136,5.103,255.000
19553,9,3.017,0.335,18.895,255.000
19554,9,3.003,0.334,18.808,255.000
19555,11,2.091,0.190,13.093,255.000
19556,9,1.722,0.191,10.786,255.000
19557,8,1.422,0.178,8.905,255.000
19558,8,1.484,0.186,9.296,255.000
19559,6,1.335,0.222,8.357,255.000
19560,8,1.398,0.175,8.754,255.000
19561,6,1.375,0.229,8.613,255.000
19562,6,1.279,0.213,8.010,255.000
19563,7,1.750,0.250,10.960,255.000
19564,9,1.834,0.204,11.482,255.000
19565,7,1.902,0.272,11.913,255.000
19566,3,1.300,0.433,8.141,255.000
19567,4,1.293,0.323,8.095,255.000
19568,2,0.529,0.265,3.315,255.000
19569,4,1.269,0.317,7.948,255.000
19570,4,1.760,0.440,11.020,255.000
19571,3,1.141,0.380,7.147,255.000
19572,5,1.611,0.322,10.087,255.000
19573,7,1.903,0.272,11.919,255.000
19574,9,1.918,0.213,12.014,255.000
19575,10,1.995,0.200,12.494,255.000
19576,5,2.084,0.417,13.048,255.000
19577,3,0.794,0.265,4.970,255.000
19578,2,0.010,0.005,0.060,255.000
19579,6,2.220,0.370,13.903,255.000
19580,6,2.123,0.354,13.292,255.000
19581,4,2.079,0.520,13.022,255.000
19582,6,1.446,0.241,9.056,255.000
19583,3,0.677,0.226,4.240,255.000
19584,4,1.304,0.326,8.167,255.000
19585,2,1.286,0.643,8.052,255.000
19586,3,1.943,0.648,12.169,255.000
19587,3,1.910,0.637,11.962,255.000
19588,4,1.851,0.463,11.593,255.000
19589,5,1.938,0.388,12.137,255.000
19590,8,3.585,0.448,22.452,255.000
19591,8,1.917,0.240,12.006,255.000
19592,4,1.879,0.470,11.768,255.000
19593,6,3.334,0.556,20.877,255.000
19594,5,3.505,0.701,21.950,255.000
19595,5,3.498,0.700,21.903,255.000
19596,4,1.900,0.475,11.901,255.000
19597,3,1.868,0.623,11.700,255.000
19598,5,3.574,0.715,22.381,255.000
19599,5,3.478,0.696,21.780,255.000
19600,5,3.431,0.686,21.486,255.000
19601,5,3.402,0.680,21.304,255.000
19602,3,1.820,0.607,11.395,255.000
19603,6,3.749,0.625,23.474,255.000
19604,6,3.718,0.620,23.286,255.000
19605,5,1.812,0.362,11.349,255.000
19606,5,1.720,0.344,10.774,255.000
19607,5,1.775,0.355,11.115,255.000
19608,4,1.814,0.453,11.357,255.000
19609,5,1.965,0.393,12.306,255.000
19610,4,1.981,0.495,12.405,255.000
19611,4,2.059,0.515,12.895,255.000
19612,3,2.061,0.687,12.907,255.000
19613,2,1.350,0.675,8.452,255.000
19614,3,2.053,0.684,12.859,255.000
19615,3,2.044,0.681,12.800,255.000
19616,4,2.030,0.508,12.714,255.000
19617,4,1.921,0.480,12.028,255.000
19618,5,1.907,0.381,11.942,255.000
19619,4,1.892,0.473,11.845,255.000
19620,5,1.956,0.391,12.246,255.000
19621,4,1.867,0.467,11.690,255.000
19622,5,1.864,0.373,11.671,255.000
19623,5,1.938,0.388,12.135,255.000
19624,4,1.931,0.483,12.093,255.000
19625,4,1.965,0.491,12.306,255.000
19626,3,1.869,0.623,11.704,255.000
19627,3,1.729,0.576,10.829,255.000
19628,5,2.115,0.423,13.246,255.000
19629,5,2.077,0.415,13.008,255.000
19630,5,2.119,0.424,13.268,255.000
19631,7,2.128,0.304,13.327,255.000
19632,5,1.878,0.376,11.762,255.000
19633,4,1.890,0.473,11.837,255.000
19634,3,1.856,0.619,11.621,255.000
19635,4,1.973,0.493,12.355,255.000
19636,4,1.987,0.497,12.440,255.000
19637,4,1.937,0.484,12.133,255.000
19638,4,1.901,0.475,11.905,255.000
19639,4,1.812,0.453,11.349,255.000
19640,4,1.792,0.448,11.224,255.000
19641,3,1.862,0.621,11.661,255.000
19642,5,1.860,0.372,11.651,255.000
19643,7,1.856,0.265,11.623,255.000
19644,4,1.835,0.459,11.494,255.000
19645,3,1.837,0.612,11.502,255.000
19646,3,1.801,0.600,11.280,255.000
19647,4,1.878,0.469,11.760,255.000
19648,3,1.919,0.640,12.020,255.000
19649,4,1.969,0.492,12.329,255.000
19650,4,1.966,0.491,12.312,255.000
19651,4,1.912,0.478,11.972,255.000
19652,4,1.888,0.472,11.823,255.000
19653,6,1.932,0.322,12.097,255.000
19654,4,1.885,0.471,11.802,255.000
19655,2,1.085,0.542,6.794,255.000
19656,4,0.966,0.242,6.050,255.000
19657,3,0.987,0.329,6.183,255.000
19658,5,1.988,0.398,12.452,255.000
19659,7,1.924,0.275,12.050,255.000
19660,6,1.921,0.320,12.028,255.000
19661,6,1.829,0.305,11.454,255.000
19662,8,1.840,0.230,11.520,255.000
19663,10,1.948,0.195,12.198,255.000
19664,8,1.449,0.181,9.071,255.000
19665,9,1.467,0.163,9.187,255.000
19666,6,1.104,0.184,6.915,255.000
19667,4,1.114,0.278,6.974,255.000
19668,5,1.921,0.384,12.028,255.000
19669,7,1.929,0.276,12.079,255.000
19670,10,1.920,0.192,12.026,255.000
19671,10,1.772,0.177,11.099,255.000
19672,10,1.828,0.183,11.448,255.000
19673,9,1.871,0.208,11.716,255.000
19674,9,2.683,0.298,16.804,255.000
19675,7,2.666,0.381,16.692,255.000
19676,8,2.250,0.281,14.091,255.000
19677,5,2.212,0.442,13.855,255.000
19678,6,2.282,0.380,14.288,255.000
19679,7,2.287,0.327,14.321,255.000
19680,6,1.521,0.254,9.528,255.000
19681,5,1.529,0.306,9.573,255.000
19682,4,1.596,0.399,9.994,255.000
19683,6,1.553,0.259,9.724,255.000
19684,6,1.606,0.268,10.060,255.000
19685,4,1.637,0.409,10.250,255.000
19686,4,1.645,0.411,10.300,255.000
19687,5,1.698,0.340,10.633,255.000
19688,6,2.172,0.362,13.599,255.000
19689,6,1.688,0.281,10.573,255.000
19690,7,1.622,0.232,10.155,255.000
19691,7,1.621,0.232,10.149,255.000
19692,6,2.071,0.345,12.972,255.000
19693,8,2.156,0.270,13.502,255.000
19694,7,2.030,0.290,12.712,255.000
19695,9,1.984,0.220,12.423,255.000
19696,10,2.111,0.211,13.222,255.000
19697,10,2.189,0.219,13.706,255.000
19698,6,2.063,0.344,12.917,255.000
19699,7,2.008,0.287,12.573,255.000
19700,9,1.995,0.222,12.492,255.000
19701,10,2.085,0.209,13.060,255.000
19702,7,2.096,0.299,13.125,255.000
19703,9,2.049,0.228,12.829,255.000
19704,5,1.435,0.287,8.986,255.000
19705,7,1.316,0.188,8.242,255.000
19706,7,1.340,0.191,8.389,255.000
19707,8,1.263,0.158,7.911,255.000
19708,11,1.231,0.112,7.706,255.000
19709,10,1.360,0.136,8.518,255.000
19710,10,1.334,0.133,8.351,255.000
19711,8,1.374,0.172,8.601,255.000
19712,10,2.275,0.228,14.248,255.000
19713,7,2.143,0.306,13.419,255.000
19714,7,1.719,0.246,10.766,255.000
19715,4,1.089,0.272,6.819,255.000
19716,4,1.093,0.273,6.845,255.000
19717,4,1.106,0.277,6.927,255.000
19718,4,1.087,0.272,6.808,255.000
19719,5,1.176,0.235,7.365,255.000
19720,5,1.217,0.243,7.621,255.000
19721,5,1.337,0.267,8.375,255.000
19722,3,1.448,0.483,9.067,255.000
19723,3,1.489,0.496,9.327,255.000
19724,5,2.190,0.438,13.712,255.000
19725,4,2.202,0.550,13.788,255.000
19726,4,2.193,0.548,13.736,255.000
19727,4,1.453,0.363,9.097,255.000
19728,2,1.195,0.598,7.484,255.000
19729,5,1.796,0.359,11.246,255.000
19730,6,1.918,0.320,12.014,255.000
19731,6,1.907,0.318,11.944,255.000
19732,6,1.879,0.313,11.766,255.000
19733,5,1.290,0.258,8.077,255.000
19734,4,1.308,0.327,8.188,255.000
19735,3,1.240,0.413,7.766,255.000
19736,2,1.172,0.586,7.341,255.000
19737,6,2.812,0.469,17.607,255.000
19738,4,2.023,0.506,12.667,255.000
19739,4,1.975,0.494,12.369,255.000
19740,4,1.954,0.489,12.238,255.000
19741,6,2.599,0.433,16.274,255.000
19742,5,2.563,0.513,16.050,255.000
19743,5,2.599,0.520,16.274,255.000
19744,4,1.892,0.473,11.845,255.000
19745,3,1.918,0.639,12.012,255.000
19746,3,1.982,0.661,12.413,255.000
19747,3,1.980,0.660,12.397,255.000
19748,3,1.981,0.660,12.403,255.000
19749,4,2.703,0.676,16.925,255.000
19750,5,2.562,0.512,16.042,255.000
19751,5,1.852,0.370,11.599,255.000
19752,7,2.774,0.396,17.373,255.000
19753,10,2.474,0.247,15.490,255.000
19754,9,3.008,0.334,18.839,255.000
19755,9,2.925,0.325,18.315,255.000
19756,11,2.901,0.264,18.165,255.000
19757,11,2.924,0.266,18.310,255.000
19758,7,2.504,0.358,15.681,255.000
19759,7,2.488,0.355,15.577,255.000
19760,7,2.422,0.346,15.169,255.000
19761,8,3.583,0.448,22.440,255.000
19762,9,3.601,0.400,22.552,255.000
19763,10,3.508,0.351,21.966,255.000
19764,11,3.489,0.317,21.847,255.000
19765,12,2.771,0.231,17.355,255.000
19766,8,2.846,0.356,17.821,255.000
19767,7,3.575,0.511,22.385,255.000
19768,7,2.866,0.409,17.950,255.000
19769,6,3.209,0.535,20.093,255.000
19770,6,3.114,0.519,19.498,255.000
19771,6,3.030,0.505,18.974,255.000
19772,6,3.045,0.507,19.065,255.000
19773,5,3.011,0.602,18.857,255.000
19774,7,3.027,0.432,18.954,255.000
19775,6,3.104,0.517,19.437,255.000
19776,6,2.518,0.420,15.768,255.000
19777,6,2.616,0.436,16.383,255.000
19778,9,3.439,0.382,21.536,255.000
19779,9,3.429,0.381,21.476,255.000
19780,7,3.168,0.453,19.837,255.000
19781,7,3.100,0.443,19.411,255.000
19782,6,3.188,0.531,19.966,255.000
19783,7,3.897,0.557,24.407,255.000
19784,6,2.730,0.455,17.093,255.000
19785,6,2.609,0.435,16.341,255.000
19786,7,3.731,0.533,23.367,255.000
19787,7,3.724,0.532,23.317,255.000
19788,7,3.571,0.510,22.363,255.000
19789,7,3.556,0.508,22.268,255.000
19790,6,2.888,0.481,18.085,255.000
19791,9,3.075,0.342,19.258,255.000
19792,10,3.070,0.307,19.222,255.000
19793,9,2.729,0.303,17.087,255.000
19794,6,1.819,0.303,11.391,255.000
19795,7,1.440,0.206,9.020,255.000
19796,6,1.829,0.305,11.454,255.000
19797,7,2.283,0.326,14.294,255.000
19798,10,2.382,0.238,14.915,255.000
19799,8,2.098,0.262,13.141,255.000
19800,7,2.692,0.385,16.859,255.000
19801,9,3.542,0.394,22.183,255.000
19802,7,3.893,0.556,24.379,255.000
19803,7,3.727,0.532,23.341,255.000
19804,8,3.587,0.448,22.460,255.000
19805,8,3.516,0.440,22.020,255.000
19806,9,3.531,0.392,22.111,255.000
19807,8,3.640,0.455,22.792,255.000
19808,11,3.669,0.334,22.974,255.000
19809,9,3.565,0.396,22.327,255.000
19810,8,3.709,0.464,23.228,255.000
19811,8,3.942,0.493,24.687,255.000
19812,9,3.043,0.338,19.058,255.000
19813,8,3.123,0.390,19.556,255.000
19814,8,3.107,0.388,19.458,255.000
19815,9,3.822,0.425,23.933,255.000
19816,8,3.789,0.474,23.730,255.000
19817,9,3.772,0.419,23.619,255.000
19818,8,3.717,0.465,23.276,255.000
19819,10,3.744,0.374,23.444,255.000
19820,9,3.772,0.419,23.619,255.000
19821,9,3.864,0.429,24.198,255.000
19822,6,3.150,0.525,19.728,255.000
19823,4,2.814,0.703,17.621,255.000
19824,3,1.729,0.576,10.829,255.000
19825,4,2.681,0.670,16.790,255.000
19826,6,3.372,0.562,21.117,255.000
19827,7,3.286,0.469,20.579,255.000
19828,4,2.550,0.638,15.970,255.000
19829,4,1.575,0.394,9.861,255.000
19830,6,1.711,0.285,10.714,255.000
19831,5,2.430,0.486,15.216,255.000
19832,6,2.533,0.422,15.859,255.000
19833,7,2.596,0.371,16.256,255.000
19834,9,3.957,0.440,24.780,255.000
19835,8,4.039,0.505,25.292,255.000
19836,7,4.098,0.585,25.663,255.000
19837,6,3.109,0.518,19.468,255.000
19838,7,4.129,0.590,25.859,255.000
19839,6,3.015,0.502,18.879,255.000
19840,7,2.980,0.426,18.663,255.000
19841,6,3.014,0.502,18.877,255.000
19842,5,2.095,0.419,13.119,255.000
19843,4,2.098,0.525,13.139,255.000
19844,9,2.893,0.321,18.117,255.000
19845,9,2.883,0.320,18.052,255.000
19846,6,2.918,0.486,18.272,255.000
19847,4,2.937,0.734,18.395,255.000
19848,6,2.946,0.491,18.448,255.000
19849,5,2.668,0.534,16.708,255.000
19850,7,2.656,0.379,16.635,255.000
19851,6,3.706,0.618,23.208,255.000
19852,6,3.699,0.617,23.167,255.000
19853,6,2.491,0.415,15.599,255.000
19854,6,2.483,0.414,15.548,255.000
19855,5,2.498,0.500,15.645,255.000
19856,6,2.488,0.415,15.583,255.000
19857,5,2.465,0.493,15.437,255.000
19858,5,2.524,0.505,15.804,255.000
