Slice,Count,Total Area,Average Size,%Area,Mean
19124,17,5.955,0.350,37.290,255.000
19125,14,5.679,0.406,35.563,255.000
19126,15,5.670,0.378,35.506,255.000
19127,15,5.620,0.375,35.194,255.000
19128,16,6.085,0.380,38.103,255.000
19129,15,5.906,0.394,36.986,255.000
19130,17,5.684,0.334,35.593,255.000
19131,16,5.522,0.345,34.581,255.000
19132,15,5.511,0.367,34.514,255.000
19133,16,5.492,0.343,34.391,255.000
19134,15,5.290,0.353,33.129,255.000
19135,15,7.273,0.485,45.548,255.000
19136,16,7.207,0.450,45.131,255.000
19137,16,6.992,0.437,43.788,255.000
19138,15,7.237,0.482,45.317,255.000
19139,15,7.203,0.480,45.107,255.000
19140,16,7.983,0.499,49.990,255.000
19141,14,8.104,0.579,50.752,255.000
19142,15,7.951,0.530,49.790,255.000
19143,12,8.266,0.689,51.762,254.816
19144,16,8.043,0.503,50.367,255.000
19145,15,8.096,0.540,50.700,255.000
19146,14,8.063,0.576,50.494,255.000
19147,15,8.012,0.534,50.171,255.000
19148,14,8.138,0.581,50.964,254.825
19149,14,7.939,0.567,49.718,255.000
19150,14,7.621,0.544,47.722,255.000
19151,16,7.276,0.455,45.563,255.000
19152,14,7.378,0.527,46.202,254.775
19153,15,7.867,0.524,49.262,255.000
19154,15,7.910,0.527,49.534,254.961
19155,16,7.340,0.459,45.964,255.000
19156,17,6.750,0.397,42.272,255.000
19157,17,4.737,0.279,29.667,254.728
19158,15,4.646,0.310,29.097,254.881
19159,17,4.312,0.254,27.000,255.000
19160,17,6.186,0.364,38.738,254.605
19161,14,7.250,0.518,45.401,255.000
19162,13,7.219,0.555,45.206,255.000
19163,13,7.484,0.576,46.867,255.000
19164,14,7.800,0.557,48.847,255.000
19165,14,7.355,0.525,46.060,255.000
19166,13,7.577,0.583,47.448,255.000
19167,11,8.295,0.754,51.946,253.917
19168,11,8.472,0.770,53.052,253.887
19169,11,8.625,0.784,54.010,254.055
19170,17,5.593,0.329,35.024,255.000
19171,14,7.471,0.534,46.788,255.000
19172,15,7.613,0.508,47.677,255.000
19173,15,7.632,0.509,47.796,254.463
19174,12,8.667,0.722,54.278,255.000
19175,14,7.444,0.532,46.613,254.703
19176,15,7.256,0.484,45.438,254.897
19177,15,7.528,0.502,47.141,255.000
19178,15,7.229,0.482,45.268,255.000
19179,14,6.784,0.485,42.486,255.000
19180,16,6.590,0.412,41.270,254.725
19181,15,6.489,0.433,40.633,254.551
19182,15,6.804,0.454,42.609,254.328
19183,13,6.718,0.517,42.071,254.324
19184,15,6.701,0.447,41.966,254.655
19185,13,7.452,0.573,46.667,255.000
19186,13,7.534,0.580,47.177,255.000
19187,16,7.404,0.463,46.363,255.000
19188,16,7.175,0.448,44.933,255.000
19189,15,7.331,0.489,45.911,255.000
19190,15,7.109,0.474,44.518,254.537
19191,15,6.796,0.453,42.560,254.434
19192,17,6.753,0.397,42.288,255.000
19193,20,6.792,0.340,42.532,255.000
19194,20,6.900,0.345,43.206,255.000
19195,16,7.915,0.495,49.563,254.631
19196,14,7.589,0.542,47.522,254.316
19197,13,7.455,0.573,46.687,254.085
19198,12,7.443,0.620,46.611,253.995
19199,13,7.327,0.564,45.881,254.103
19200,16,7.050,0.441,44.149,255.000
19201,17,6.962,0.410,43.597,255.000
19202,15,7.000,0.467,43.833,255.000
19203,16,7.165,0.448,44.871,255.000
19204,14,7.498,0.536,46.954,255.000
19205,16,7.530,0.471,47.153,255.000
19206,14,7.656,0.547,47.942,255.000
19207,13,7.535,0.580,47.187,255.000
19208,12,7.523,0.627,47.111,255.000
19209,12,7.632,0.636,47.796,255.000
19210,13,7.609,0.585,47.651,255.000
19211,13,7.648,0.588,47.895,255.000
19212,13,7.821,0.602,48.974,254.873
19213,14,7.685,0.549,48.127,254.292
19214,15,7.411,0.494,46.411,254.720
19215,15,7.117,0.474,44.571,254.703
19216,15,6.932,0.462,43.409,255.000
19217,14,6.742,0.482,42.220,255.000
19218,13,6.645,0.511,41.613,255.000
19219,13,6.563,0.505,41.099,255.000
19220,12,6.708,0.559,42.008,255.000
19221,13,6.874,0.529,43.046,255.000
19222,15,7.628,0.509,47.770,255.000
19223,15,7.739,0.516,48.460,255.000
19224,14,7.353,0.525,46.044,255.000
19225,15,7.437,0.496,46.569,255.000
19226,14,7.508,0.536,47.016,255.000
19227,13,7.567,0.582,47.389,254.657
19228,15,7.265,0.484,45.498,254.436
19229,17,7.160,0.421,44.835,255.000
19230,16,7.016,0.439,43.937,254.391
19231,15,7.053,0.470,44.169,254.133
19232,14,7.229,0.516,45.272,254.140
19233,14,7.092,0.507,44.413,254.030
19234,12,7.563,0.630,47.361,254.352
19235,13,7.646,0.588,47.881,255.000
19236,12,7.705,0.642,48.252,255.000
19237,13,7.707,0.593,48.262,255.000
19238,12,7.685,0.640,48.123,255.000
19239,13,7.384,0.568,46.238,255.000
19240,12,7.173,0.598,44.921,255.000
19241,12,6.873,0.573,43.040,255.000
19242,13,7.817,0.601,48.952,255.000
19243,14,6.964,0.497,43.609,255.000
19244,16,7.137,0.446,44.690,255.000
19245,19,7.517,0.396,47.071,255.000
19246,15,7.770,0.518,48.657,255.000
19247,14,7.826,0.559,49.010,254.742
19248,13,8.012,0.616,50.175,254.560
19249,10,8.252,0.825,51.679,251.827
19250,11,8.046,0.731,50.389,252.172
19251,11,7.548,0.686,47.270,255.000
19252,13,7.302,0.562,45.724,255.000
19253,14,7.075,0.505,44.308,254.815
19254,13,7.160,0.551,44.839,255.000
19255,12,7.264,0.605,45.490,254.625
19256,12,7.487,0.624,46.887,255.000
19257,13,7.286,0.560,45.629,255.000
19258,14,7.498,0.536,46.952,252.635
19259,14,7.434,0.531,46.556,254.814
19260,15,7.084,0.472,44.359,255.000
19261,17,6.923,0.407,43.353,255.000
19262,16,6.613,0.413,41.413,255.000
19263,13,6.610,0.508,41.393,253.667
19264,14,6.511,0.465,40.772,255.000
19265,14,6.808,0.486,42.635,255.000
19266,14,7.159,0.511,44.829,254.908
19267,15,7.279,0.485,45.585,255.000
19268,15,7.261,0.484,45.472,255.000
19269,13,7.314,0.563,45.804,255.000
19270,11,7.542,0.686,47.230,254.826
19271,11,7.611,0.692,47.665,255.000
19272,12,7.528,0.627,47.145,255.000
19273,11,8.215,0.747,51.446,255.000
19274,10,8.381,0.838,52.486,255.000
19275,10,8.366,0.837,52.391,255.000
19276,10,8.077,0.808,50.577,254.626
19277,11,7.877,0.716,49.327,254.152
19278,14,7.671,0.548,48.038,255.000
19279,12,7.617,0.635,47.696,255.000
19280,13,7.938,0.611,49.710,255.000
19281,13,7.652,0.589,47.917,253.828
19282,11,7.873,0.716,49.306,254.029
19283,13,7.598,0.584,47.583,253.376
19284,13,7.508,0.578,47.020,254.019
19285,15,7.489,0.499,46.899,254.735
19286,11,7.645,0.695,47.873,255.000
19287,11,7.795,0.709,48.812,255.000
19288,9,7.911,0.879,49.544,255.000
19289,10,8.333,0.833,52.181,254.155
19290,11,8.406,0.764,52.643,254.142
19291,12,7.771,0.648,48.667,255.000
19292,13,7.525,0.579,47.123,254.194
19293,13,7.382,0.568,46.230,254.330
19294,12,7.305,0.609,45.748,254.481
19295,13,7.666,0.590,48.008,255.000
19296,12,8.269,0.689,51.784,255.000
19297,11,8.313,0.756,52.060,254.855
19298,12,8.174,0.681,51.190,254.325
19299,8,8.429,1.054,52.782,255.000
19300,11,8.401,0.764,52.611,254.523
19301,14,7.414,0.530,46.429,254.548
19302,13,7.759,0.597,48.591,254.256
19303,14,7.637,0.546,47.827,254.165
19304,15,7.458,0.497,46.704,254.156
19305,16,7.716,0.482,48.317,253.041
19306,15,7.771,0.518,48.663,254.069
19307,15,7.699,0.513,48.212,255.000
19308,15,7.612,0.507,47.669,255.000
19309,14,7.754,0.554,48.556,255.000
19310,12,7.966,0.664,49.883,255.000
19311,12,8.070,0.672,50.534,255.000
19312,13,8.075,0.621,50.569,255.000
19313,15,8.028,0.535,50.276,255.000
19314,14,8.108,0.579,50.776,255.000
19315,12,8.594,0.716,53.817,254.789
19316,13,8.354,0.643,52.315,254.485
19317,13,8.218,0.632,51.460,253.870
19318,12,8.454,0.704,52.938,253.746
19319,13,8.394,0.646,52.567,254.170
19320,11,8.134,0.739,50.937,254.144
19321,13,8.027,0.617,50.268,254.677
19322,16,7.873,0.492,49.302,254.837
19323,15,7.645,0.510,47.877,255.000
19324,14,7.577,0.541,47.448,255.000
19325,14,7.545,0.539,47.248,254.973
19326,14,7.469,0.533,46.770,255.000
19327,15,7.448,0.497,46.641,255.000
19328,15,7.502,0.500,46.980,255.000
19329,15,7.107,0.474,44.506,255.000
19330,14,7.126,0.509,44.625,255.000
19331,13,7.260,0.558,45.462,255.000
19332,11,7.595,0.690,47.563,254.755
19333,10,7.514,0.751,47.056,255.000
19334,8,7.298,0.912,45.704,255.000
19335,11,7.215,0.656,45.185,255.000
19336,11,7.117,0.647,44.571,255.000
19337,11,7.079,0.644,44.327,254.539
19338,14,7.053,0.504,44.171,254.546
19339,13,6.923,0.533,43.353,254.318
19340,13,6.743,0.519,42.224,255.000
19341,13,6.820,0.525,42.710,255.000
19342,13,6.888,0.530,43.135,255.000
19343,12,7.029,0.586,44.018,255.000
19344,13,6.958,0.535,43.571,253.392
19345,15,6.856,0.457,42.933,253.669
19346,15,7.128,0.475,44.635,253.915
19347,17,7.256,0.427,45.438,254.091
19348,16,7.229,0.452,45.270,254.201
19349,19,7.051,0.371,44.153,254.248
19350,14,7.008,0.501,43.887,254.129
19351,14,6.867,0.491,43.004,254.445
19352,14,6.732,0.481,42.155,254.361
19353,15,6.744,0.450,42.232,255.000
19354,13,6.773,0.521,42.415,254.462
19355,11,6.804,0.619,42.609,254.588
19356,9,6.797,0.755,42.565,253.446
19357,10,6.890,0.689,43.147,253.709
19358,11,6.767,0.615,42.375,253.902
19359,10,6.634,0.663,41.542,253.688
19360,10,6.520,0.652,40.831,253.658
19361,11,6.830,0.621,42.770,251.656
19362,12,6.612,0.551,41.409,253.612
19363,14,6.634,0.474,41.544,255.000
19364,15,6.583,0.439,41.222,255.000
19365,15,6.518,0.435,40.817,255.000
19366,15,6.616,0.441,41.433,255.000
19367,15,6.462,0.431,40.464,255.000
19368,14,6.590,0.471,41.266,255.000
19369,14,6.949,0.496,43.518,255.000
19370,13,7.064,0.543,44.234,255.000
19371,15,7.227,0.482,45.258,254.763
19372,15,7.314,0.488,45.800,254.466
19373,15,7.401,0.493,46.347,254.713
19374,15,7.640,0.509,47.845,254.715
19375,15,7.702,0.513,48.232,254.499
19376,15,7.799,0.520,48.839,254.584
19377,15,7.765,0.518,48.625,255.000
19378,14,8.058,0.576,50.458,255.000
19379,11,8.241,0.749,51.609,255.000
19380,13,8.215,0.632,51.444,255.000
19381,14,7.827,0.559,49.014,255.000
19382,14,7.844,0.560,49.123,255.000
19383,15,7.583,0.506,47.486,255.000
19384,15,7.507,0.500,47.010,254.751
19385,16,7.365,0.460,46.121,254.772
19386,15,7.017,0.468,43.942,255.000
19387,15,6.970,0.465,43.649,254.320
19388,17,6.825,0.401,42.742,255.000
19389,15,6.658,0.444,41.692,254.773
19390,15,6.482,0.432,40.589,255.000
19391,16,6.789,0.424,42.512,255.000
19392,16,7.185,0.449,44.992,253.776
19393,17,7.029,0.413,44.020,255.000
19394,15,7.346,0.490,46.000,255.000
19395,15,7.376,0.492,46.188,254.005
19396,14,7.478,0.534,46.829,255.000
19397,13,7.367,0.567,46.135,255.000
19398,14,7.233,0.517,45.298,255.000
19399,15,7.362,0.491,46.101,255.000
19400,15,7.262,0.484,45.474,254.796
19401,15,7.555,0.504,47.310,254.783
19402,13,7.688,0.591,48.147,255.000
19403,16,7.551,0.472,47.286,255.000
19404,16,7.534,0.471,47.181,255.000
19405,17,7.461,0.439,46.724,254.833
19406,17,7.521,0.442,47.101,254.404
19407,17,6.922,0.407,43.345,254.911
19408,15,7.072,0.471,44.284,254.555
19409,14,7.042,0.503,44.099,254.344
19410,13,7.098,0.546,44.452,254.544
19411,13,7.159,0.551,44.831,254.498
19412,13,7.429,0.571,46.520,254.684
19413,14,7.447,0.532,46.637,254.851
19414,15,7.465,0.498,46.748,255.000
19415,15,7.285,0.486,45.623,255.000
19416,14,7.332,0.524,45.917,255.000
19417,15,7.384,0.492,46.240,255.000
19418,15,7.464,0.498,46.740,255.000
19419,15,7.537,0.502,47.198,255.000
19420,15,7.272,0.485,45.540,255.000
19421,15,7.439,0.496,46.587,255.000
19422,17,7.372,0.434,46.167,254.982
19423,17,7.089,0.417,44.391,255.000
19424,17,6.577,0.387,41.187,255.000
19425,13,6.830,0.525,42.770,255.000
19426,14,6.915,0.494,43.302,255.000
19427,14,6.879,0.491,43.077,255.000
19428,14,7.105,0.508,44.494,254.724
19429,14,7.052,0.504,44.163,254.621
19430,15,7.356,0.490,46.063,254.627
19431,14,7.397,0.528,46.321,254.600
19432,12,7.730,0.644,48.407,254.216
19433,11,7.856,0.714,49.194,254.263
19434,13,7.966,0.613,49.883,254.364
19435,12,8.060,0.672,50.472,254.716
19436,13,8.140,0.626,50.976,254.925
19437,16,7.351,0.459,46.036,254.987
19438,14,7.388,0.528,46.268,254.901
19439,15,7.374,0.492,46.175,254.239
19440,15,6.999,0.467,43.827,255.000
19441,15,6.643,0.443,41.601,255.000
19442,15,6.231,0.415,39.018,255.000
19443,10,7.097,0.710,44.442,255.000
19444,10,7.256,0.726,45.437,254.751
19445,9,7.297,0.811,45.694,254.716
19446,8,7.353,0.919,46.046,253.946
19447,10,7.595,0.759,47.562,254.488
19448,13,7.836,0.603,49.073,254.876
19449,11,8.179,0.744,51.218,254.909
19450,11,8.198,0.745,51.335,254.909
19451,10,8.262,0.826,51.740,254.828
19452,9,8.328,0.925,52.151,254.772
19453,10,8.975,0.897,56.202,253.350
19454,9,9.123,1.014,57.131,253.582
19455,10,8.558,0.856,53.595,254.692
19456,10,8.430,0.843,52.788,255.000
19457,14,7.412,0.529,46.419,255.000
19458,14,7.442,0.532,46.605,255.000
19459,13,7.514,0.578,47.058,255.000
19460,10,7.536,0.754,47.194,255.000
19461,11,7.861,0.715,49.228,255.000
19462,10,8.119,0.812,50.845,254.318
19463,13,7.776,0.598,48.696,254.831
19464,13,7.698,0.592,48.206,254.880
19465,13,7.562,0.582,47.353,254.864
19466,13,7.312,0.562,45.790,254.971
19467,14,7.512,0.537,47.040,255.000
19468,16,7.746,0.484,48.510,254.502
19469,16,7.847,0.490,49.141,254.517
19470,13,7.877,0.606,49.325,254.467
19471,14,7.950,0.568,49.786,254.488
19472,13,7.972,0.613,49.923,255.000
19473,14,8.000,0.571,50.095,255.000
19474,9,8.501,0.945,53.234,254.680
19475,10,7.974,0.797,49.933,255.000
19476,9,7.774,0.864,48.685,254.873
19477,9,7.722,0.858,48.357,253.578
19478,11,7.690,0.699,48.155,253.813
19479,11,7.699,0.700,48.210,253.764
19480,10,7.854,0.785,49.185,253.639
19481,12,7.734,0.645,48.435,254.783
19482,11,7.778,0.707,48.708,254.766
19483,12,7.926,0.660,49.633,254.822
19484,13,7.929,0.610,49.655,255.000
19485,12,7.805,0.650,48.877,254.946
19486,14,7.678,0.548,48.079,255.000
19487,12,7.651,0.638,47.913,255.000
19488,13,8.359,0.643,52.345,255.000
19489,12,8.610,0.718,53.919,254.949
19490,11,8.583,0.780,53.750,254.795
19491,12,8.702,0.725,54.496,254.286
19492,10,8.625,0.863,54.014,254.791
19493,11,8.777,0.798,54.964,253.686
19494,8,8.538,1.067,53.468,254.432
19495,9,8.592,0.955,53.806,254.698
19496,9,8.590,0.954,53.794,254.512
19497,10,8.680,0.868,54.357,254.601
19498,9,8.692,0.966,54.429,254.343
19499,13,8.828,0.679,55.284,254.881
19500,10,9.188,0.919,57.538,254.917
19501,9,9.254,1.028,57.950,254.955
19502,8,9.594,1.199,60.081,254.930
19503,9,9.538,1.060,59.726,254.631
19504,12,8.947,0.746,56.030,254.135
19505,11,9.263,0.842,58.010,253.937
19506,16,7.248,0.453,45.387,255.000
19507,17,5.726,0.337,35.855,255.000
19508,16,6.010,0.376,37.639,255.000
19509,14,5.779,0.413,36.190,255.000
19510,15,5.767,0.384,36.117,255.000
19511,16,6.068,0.379,38.000,255.000
19512,18,5.630,0.313,35.258,254.933
19513,19,5.354,0.282,33.528,255.000
19514,19,5.326,0.280,33.353,255.000
19515,14,7.049,0.504,44.143,255.000
19516,8,9.345,1.168,58.518,250.430
19517,9,9.165,1.018,57.393,254.491
19518,14,6.955,0.497,43.552,255.000
19519,14,7.408,0.529,46.393,253.020
19520,12,8.980,0.748,56.234,253.983
19521,12,8.815,0.735,55.202,254.656
19522,10,7.216,0.722,45.187,255.000
19523,15,5.602,0.373,35.081,255.000
19524,13,5.791,0.445,36.262,255.000
19525,15,5.863,0.391,36.714,254.837
19526,16,5.646,0.353,35.355,255.000
19527,16,5.664,0.354,35.470,255.000
19528,13,6.071,0.467,38.016,253.513
19529,13,5.948,0.458,37.248,254.047
19530,14,6.046,0.432,37.863,255.000
19531,12,6.054,0.505,37.913,255.000
19532,15,5.857,0.390,36.681,255.000
19533,14,5.755,0.411,36.042,255.000
19534,12,5.902,0.492,36.960,255.000
19535,13,5.839,0.449,36.565,255.000
19536,14,5.607,0.401,35.113,254.571
19537,14,5.712,0.408,35.770,254.748
19538,14,5.613,0.401,35.149,254.930
19539,14,5.489,0.392,34.373,254.882
19540,16,6.942,0.434,43.472,254.890
19541,17,6.891,0.405,43.155,254.898
19542,15,6.986,0.466,43.746,254.894
19543,15,7.012,0.467,43.913,254.929
19544,13,6.677,0.514,41.815,255.000
19545,12,8.984,0.749,56.258,254.885
19546,13,8.856,0.681,55.460,254.859
19547,12,8.684,0.724,54.381,254.845
19548,11,8.535,0.776,53.448,254.413
19549,10,8.454,0.845,52.942,254.480
19550,11,8.275,0.752,51.819,254.735
19551,13,7.989,0.615,50.030,254.669
19552,12,7.967,0.664,49.891,254.153
19553,16,6.710,0.419,42.020,255.000
19554,15,6.904,0.460,43.234,255.000
19555,16,6.656,0.416,41.679,255.000
19556,11,7.167,0.652,44.881,255.000
19557,12,7.239,0.603,45.333,255.000
19558,13,7.548,0.581,47.270,254.586
19559,14,7.262,0.519,45.478,255.000
19560,11,8.319,0.756,52.097,252.111
19561,12,8.472,0.706,53.052,252.676
19562,12,8.291,0.691,51.921,254.143
19563,12,8.332,0.694,52.179,254.227
19564,12,8.068,0.672,50.522,254.762
19565,13,7.987,0.614,50.018,254.833
19566,13,7.997,0.615,50.079,254.909
19567,13,8.020,0.617,50.222,254.942
19568,13,8.037,0.618,50.327,254.933
19569,13,8.073,0.621,50.556,254.877
19570,13,8.161,0.628,51.107,254.061
19571,12,8.283,0.690,51.873,255.000
19572,13,6.959,0.535,43.579,254.507
19573,14,7.864,0.562,49.248,255.000
19574,14,8.146,0.582,51.012,254.583
19575,13,8.226,0.633,51.512,254.590
19576,13,8.808,0.678,55.161,254.430
19577,8,9.362,1.170,58.629,254.379
19578,9,9.127,1.014,57.155,254.523
19579,9,8.683,0.965,54.375,254.640
19580,13,8.330,0.641,52.167,254.729
19581,13,8.273,0.636,51.806,254.732
19582,12,8.471,0.706,53.046,254.107
19583,11,8.541,0.776,53.484,254.353
19584,12,8.422,0.702,52.738,254.774
19585,11,8.458,0.769,52.964,254.759
19586,11,8.664,0.788,54.254,254.885
19587,12,8.681,0.723,54.361,254.610
19588,11,8.446,0.768,52.891,254.767
19589,13,8.427,0.648,52.774,254.885
19590,12,8.364,0.697,52.377,254.851
19591,11,8.166,0.742,51.139,255.000
19592,13,8.212,0.632,51.423,255.000
19593,14,7.619,0.544,47.712,255.000
19594,15,8.200,0.547,51.353,255.000
19595,16,8.201,0.513,51.357,255.000
19596,14,8.531,0.609,53.423,255.000
19597,13,8.435,0.649,52.823,255.000
19598,15,8.306,0.554,52.012,254.846
19599,15,8.180,0.545,51.224,254.383
19600,17,8.084,0.476,50.623,255.000
19601,16,8.005,0.500,50.129,255.000
19602,13,8.565,0.659,53.635,255.000
19603,13,8.727,0.671,54.649,254.776
19604,14,8.770,0.626,54.923,254.696
19605,13,8.789,0.676,55.038,254.543
19606,14,8.186,0.585,51.262,254.419
19607,13,8.323,0.640,52.119,253.625
19608,14,8.670,0.619,54.294,254.616
19609,14,8.864,0.633,55.506,254.759
19610,13,9.045,0.696,56.639,254.952
19611,13,9.593,0.738,60.073,254.686
19612,13,9.516,0.732,59.593,254.688
19613,12,9.482,0.790,59.377,255.000
19614,12,9.355,0.780,58.581,255.000
19615,12,9.264,0.772,58.012,255.000
19616,11,9.187,0.835,57.534,255.000
19617,12,8.934,0.745,55.948,254.851
19618,11,8.871,0.806,55.550,254.581
19619,11,8.909,0.810,55.788,254.325
19620,11,8.991,0.817,56.304,254.272
19621,12,8.336,0.695,52.202,255.000
19622,12,8.085,0.674,50.629,255.000
19623,11,8.456,0.769,52.950,255.000
19624,11,8.419,0.765,52.724,255.000
19625,14,8.454,0.604,52.942,255.000
19626,12,8.210,0.684,51.415,255.000
19627,12,8.028,0.669,50.276,255.000
19628,13,8.093,0.623,50.679,255.000
19629,13,8.077,0.621,50.581,255.000
19630,13,8.111,0.624,50.796,255.000
19631,12,8.133,0.678,50.933,255.000
19632,12,8.751,0.729,54.804,254.955
19633,12,9.007,0.751,56.405,253.916
19634,14,8.587,0.613,53.776,255.000
19635,13,8.556,0.658,53.579,255.000
19636,12,8.564,0.714,53.629,255.000
19637,12,8.509,0.709,53.286,255.000
19638,12,8.455,0.705,52.944,254.742
19639,13,8.264,0.636,51.748,254.738
19640,11,7.992,0.727,50.050,254.678
19641,13,8.222,0.632,51.490,254.673
19642,14,7.718,0.551,48.331,254.889
19643,13,7.426,0.571,46.504,254.779
19644,13,7.911,0.609,49.542,254.817
19645,12,7.938,0.662,49.710,254.754
19646,13,7.876,0.606,49.323,254.638
19647,12,7.962,0.664,49.861,254.485
19648,13,8.220,0.632,51.476,253.944
19649,13,8.466,0.651,53.016,253.784
19650,12,8.738,0.728,54.718,253.799
19651,13,8.721,0.671,54.611,253.916
19652,13,8.505,0.654,53.258,254.831
19653,12,8.464,0.705,53.002,254.914
19654,12,8.369,0.697,52.411,254.262
19655,11,8.292,0.754,51.925,254.523
19656,11,8.154,0.741,51.062,254.594
19657,11,8.185,0.744,51.256,254.545
19658,11,7.857,0.714,49.200,254.414
19659,13,7.681,0.591,48.099,254.571
19660,14,7.773,0.555,48.677,254.660
19661,12,7.859,0.655,49.214,254.385
19662,14,7.907,0.565,49.518,254.408
19663,12,7.833,0.653,49.050,254.694
19664,14,7.936,0.567,49.696,254.752
19665,15,7.740,0.516,48.470,254.780
19666,16,7.902,0.494,49.484,254.856
19667,17,7.718,0.454,48.333,255.000
19668,14,7.801,0.557,48.853,255.000
19669,16,7.319,0.457,45.835,255.000
19670,18,6.893,0.383,43.167,255.000
19671,17,6.806,0.400,42.623,255.000
19672,16,6.694,0.418,41.917,254.972
19673,16,6.745,0.422,42.236,255.000
19674,16,7.497,0.469,46.950,255.000
19675,14,7.422,0.530,46.476,255.000
19676,15,7.080,0.472,44.335,255.000
19677,14,7.402,0.529,46.353,255.000
19678,16,7.542,0.471,47.230,255.000
19679,15,7.643,0.510,47.863,255.000
19680,13,7.831,0.602,49.042,254.250
19681,12,7.888,0.657,49.399,255.000
19682,12,8.076,0.673,50.575,254.608
19683,12,7.978,0.665,49.958,255.000
19684,11,8.193,0.745,51.308,255.000
19685,11,8.155,0.741,51.069,254.629
19686,11,8.097,0.736,50.706,254.231
19687,12,7.954,0.663,49.808,255.000
19688,13,7.809,0.601,48.905,255.000
19689,13,7.626,0.587,47.756,255.000
19690,13,7.617,0.586,47.700,255.000
19691,13,7.888,0.607,49.397,254.572
19692,14,7.817,0.558,48.954,254.427
19693,13,8.084,0.622,50.621,255.000
19694,12,8.113,0.676,50.804,255.000
19695,12,7.915,0.660,49.567,255.000
19696,14,7.747,0.553,48.514,255.000
19697,14,7.758,0.554,48.585,255.000
19698,16,8.003,0.500,50.117,255.000
19699,16,7.818,0.489,48.960,255.000
19700,16,7.700,0.481,48.222,255.000
19701,17,7.320,0.431,45.839,255.000
19702,16,7.403,0.463,46.359,255.000
19703,15,7.370,0.491,46.155,255.000
19704,13,7.479,0.575,46.833,255.000
19705,13,7.121,0.548,44.591,255.000
19706,12,7.162,0.597,44.853,255.000
19707,12,7.048,0.587,44.139,255.000
19708,12,7.066,0.589,44.246,255.000
19709,13,7.069,0.544,44.270,255.000
19710,15,6.852,0.457,42.909,255.000
19711,14,6.891,0.492,43.155,255.000
19712,12,7.142,0.595,44.722,255.000
19713,14,7.103,0.507,44.480,255.000
19714,14,7.180,0.513,44.964,255.000
19715,12,8.098,0.675,50.714,255.000
19716,12,8.356,0.696,52.325,255.000
19717,12,8.247,0.687,51.647,255.000
19718,11,8.296,0.754,51.952,255.000
19719,11,8.239,0.749,51.597,255.000
19720,13,8.248,0.634,51.653,255.000
19721,14,8.413,0.601,52.685,255.000
19722,13,8.605,0.662,53.887,255.000
19723,13,8.672,0.667,54.304,255.000
19724,12,8.687,0.724,54.403,255.000
19725,13,8.658,0.666,54.218,255.000
19726,14,8.695,0.621,54.448,255.000
19727,14,8.725,0.623,54.635,255.000
19728,13,8.741,0.672,54.740,255.000
19729,14,8.513,0.608,53.312,255.000
19730,14,8.252,0.589,51.677,255.000
19731,14,8.320,0.594,52.103,255.000
19732,13,8.257,0.635,51.710,255.000
19733,13,8.350,0.642,52.290,255.000
19734,13,8.386,0.645,52.516,255.000
19735,13,8.393,0.646,52.562,255.000
19736,12,8.405,0.700,52.637,255.000
19737,13,8.187,0.630,51.270,255.000
19738,12,8.338,0.695,52.216,255.000
19739,11,8.183,0.744,51.242,255.000
19740,11,8.241,0.749,51.607,255.000
19741,11,8.268,0.752,51.776,255.000
19742,11,8.356,0.760,52.327,255.000
19743,11,8.397,0.763,52.581,255.000
19744,10,8.584,0.858,53.756,255.000
19745,10,8.759,0.876,54.849,255.000
19746,9,9.152,1.017,57.313,255.000
19747,9,9.252,1.028,57.940,253.073
19748,10,9.064,0.906,56.760,255.000
19749,10,9.039,0.904,56.605,255.000
19750,12,7.860,0.655,49.224,255.000
19751,12,7.628,0.636,47.766,255.000
19752,12,7.372,0.614,46.163,255.000
19753,12,6.744,0.562,42.234,255.000
19754,13,6.535,0.503,40.921,255.000
19755,13,6.437,0.495,40.312,255.000
19756,13,6.344,0.488,39.726,255.000
19757,13,6.570,0.505,41.141,252.656
19758,15,7.746,0.516,48.510,254.787
19759,15,7.789,0.519,48.774,255.000
19760,15,7.689,0.513,48.153,255.000
19761,14,7.531,0.538,47.163,255.000
19762,14,7.577,0.541,47.450,255.000
19763,14,7.449,0.532,46.647,255.000
19764,12,7.501,0.625,46.974,255.000
19765,12,7.505,0.625,46.996,255.000
19766,12,7.760,0.647,48.593,255.000
19767,12,7.731,0.644,48.411,255.000
19768,12,7.617,0.635,47.698,255.000
19769,12,7.655,0.638,47.937,255.000
19770,12,7.594,0.633,47.554,255.000
19771,13,7.436,0.572,46.565,255.000
19772,13,7.487,0.576,46.883,255.000
19773,14,7.227,0.516,45.256,255.000
19774,14,7.367,0.526,46.135,254.493
19775,14,7.528,0.538,47.143,254.520
19776,13,7.528,0.579,47.143,254.844
19777,13,7.518,0.578,47.081,255.000
19778,15,7.514,0.501,47.054,255.000
19779,15,7.573,0.505,47.427,255.000
19780,14,7.463,0.533,46.734,255.000
19781,15,7.458,0.497,46.706,255.000
19782,14,7.503,0.536,46.986,255.000
19783,14,7.668,0.548,48.018,255.000
19784,13,8.305,0.639,52.006,255.000
19785,13,8.225,0.633,51.504,255.000
19786,16,7.761,0.485,48.603,255.000
19787,16,7.655,0.478,47.935,255.000
19788,16,7.412,0.463,46.415,255.000
